OrderID,ProductID,CustomerID,OrderDate,ProductCategoryID,SupplierID,CustomerName,CustomerCountry,ProductName,SupplierName,UnitPrice,Quantity,Discount,NetLineRevenue
10671,65,FRANR,1995-10-18,2,2,France restauration,France,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,12,0,252.60000000000002
10672,38,BERGS,1995-10-18,1,18,Berglunds snabbköp,Sweden,Côte de Blaye,Aux joyeux ecclésiastiques,263.5,15,0.1,3557.25
10672,71,BERGS,1995-10-18,4,15,Berglunds snabbköp,Sweden,Fløtemysost,Norske Meierier,21.5,12,0,258
10673,16,WILMK,1995-10-19,3,7,Wilman Kala,Finland,Pavlova,"Pavlova, Ltd.",17.45,3,0,52.349999999999994
10673,42,WILMK,1995-10-19,5,20,Wilman Kala,Finland,Singaporean Hokkien Fried Mee,Leka Trading,14,6,0,84
10673,43,WILMK,1995-10-19,1,20,Wilman Kala,Finland,Ipoh Coffee,Leka Trading,46,6,0,276
10674,23,ISLAT,1995-10-19,5,9,Island Trading,UK,Tunnbröd,PB Knäckebröd AB,9,5,0,45
10675,14,FRANK,1995-10-20,7,6,Frankenversand,Germany,Tofu,Mayumi's,23.25,30,0,697.5
10675,53,FRANK,1995-10-20,6,24,Frankenversand,Germany,Perth Pasties,"G'day, Mate",32.8,10,0,328
10675,58,FRANK,1995-10-20,8,27,Frankenversand,Germany,Escargots de Bourgogne,Escargots Nouveaux,13.25,30,0,397.5
10676,10,TORTU,1995-10-23,8,4,Tortuga Restaurante,Mexico,Ikura,Tokyo Traders,31,2,0,62
10676,19,TORTU,1995-10-23,3,8,Tortuga Restaurante,Mexico,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,7,0,64.39999999999999
10676,44,TORTU,1995-10-23,2,20,Tortuga Restaurante,Mexico,Gula Malacca,Leka Trading,19.45,21,0,408.45
10677,26,ANTON,1995-10-23,3,11,Antonio Moreno Taquería,Mexico,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,30,0.15,796.365
10677,33,ANTON,1995-10-23,4,15,Antonio Moreno Taquería,Mexico,Geitost,Norske Meierier,2.5,8,0.15,17
10678,12,SAVEA,1995-10-24,4,5,Save-a-lot Markets,USA,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',38,100,0,3800
10678,33,SAVEA,1995-10-24,4,15,Save-a-lot Markets,USA,Geitost,Norske Meierier,2.5,30,0,75
10678,41,SAVEA,1995-10-24,8,19,Save-a-lot Markets,USA,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,120,0,1158
10678,54,SAVEA,1995-10-24,6,25,Save-a-lot Markets,USA,Tourtière,Ma Maison,7.45,30,0,223.5
10679,59,BLONP,1995-10-24,4,28,Blondel père et fils,France,Raclette Courdavault,Gai pâturage,55,12,0,660
10680,16,OLDWO,1995-10-25,3,7,Old World Delicatessen,USA,Pavlova,"Pavlova, Ltd.",17.45,50,0.25,654.375
10680,31,OLDWO,1995-10-25,4,14,Old World Delicatessen,USA,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,20,0.25,187.5
10680,42,OLDWO,1995-10-25,5,20,Old World Delicatessen,USA,Singaporean Hokkien Fried Mee,Leka Trading,14,40,0.25,420
10681,19,GREAL,1995-10-26,3,8,Great Lakes Food Market,USA,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,30,0.1,248.4
10681,21,GREAL,1995-10-26,3,8,Great Lakes Food Market,USA,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,12,0.1,108
10681,64,GREAL,1995-10-26,5,12,Great Lakes Food Market,USA,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,33.25,28,0,931
10682,33,ANTON,1995-10-26,4,15,Antonio Moreno Taquería,Mexico,Geitost,Norske Meierier,2.5,30,0,75
10682,66,ANTON,1995-10-26,2,2,Antonio Moreno Taquería,Mexico,Louisiana Hot Spiced Okra,New Orleans Cajun Delights,17,4,0,68
10682,75,ANTON,1995-10-26,1,12,Antonio Moreno Taquería,Mexico,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,30,0,232.5
10683,52,DUMON,1995-10-27,5,24,Du monde entier,France,Filo Mix,"G'day, Mate",7,9,0,63
10684,40,OTTIK,1995-10-27,8,19,Ottilies Käseladen,Germany,Boston Crab Meat,New England Seafood Cannery,18.4,20,0,368
10684,47,OTTIK,1995-10-27,3,22,Ottilies Käseladen,Germany,Zaanse koeken,Zaanse Snoepfabriek,9.5,40,0,380
10684,60,OTTIK,1995-10-27,4,28,Ottilies Käseladen,Germany,Camembert Pierrot,Gai pâturage,34,30,0,1020
10685,10,GOURL,1995-10-30,8,4,Gourmet Lanchonetes,Brazil,Ikura,Tokyo Traders,31,20,0,620
10685,41,GOURL,1995-10-30,8,19,Gourmet Lanchonetes,Brazil,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,4,0,38.6
10685,47,GOURL,1995-10-30,3,22,Gourmet Lanchonetes,Brazil,Zaanse koeken,Zaanse Snoepfabriek,9.5,15,0,142.5
10686,17,PICCO,1995-10-31,6,7,Piccolo und mehr,Austria,Alice Mutton,"Pavlova, Ltd.",39,30,0.2,936
10686,26,PICCO,1995-10-31,3,11,Piccolo und mehr,Austria,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,15,0,468.45
10687,9,HUNGO,1995-10-31,6,4,Hungry Owl All-Night Grocers,Ireland,Mishi Kobe Niku,Tokyo Traders,97,50,0.25,3637.5
10687,29,HUNGO,1995-10-31,6,12,Hungry Owl All-Night Grocers,Ireland,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,10,0,1237.9
10687,36,HUNGO,1995-10-31,8,17,Hungry Owl All-Night Grocers,Ireland,Inlagd Sill,Svensk Sjöföda AB,19,6,0.25,85.5
10688,10,VAFFE,1995-11-01,8,4,Vaffeljernet,Denmark,Ikura,Tokyo Traders,31,18,0.1,502.2
10688,28,VAFFE,1995-11-01,7,12,Vaffeljernet,Denmark,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,45.6,60,0.1,2462.4
10688,34,VAFFE,1995-11-01,1,16,Vaffeljernet,Denmark,Sasquatch Ale,Bigfoot Breweries,14,14,0,196
10689,1,BERGS,1995-11-01,1,1,Berglunds snabbköp,Sweden,Chai,Exotic Liquids,18,35,0.25,472.5
10690,56,HANAR,1995-11-02,5,26,Hanari Carnes,Brazil,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,20,0.25,570
10690,77,HANAR,1995-11-02,2,12,Hanari Carnes,Brazil,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,13,30,0.25,292.5
10691,1,QUICK,1995-11-03,1,1,QUICK-Stop,Germany,Chai,Exotic Liquids,18,30,0,540
10691,29,QUICK,1995-11-03,6,12,QUICK-Stop,Germany,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,40,0,4951.6
10691,43,QUICK,1995-11-03,1,20,QUICK-Stop,Germany,Ipoh Coffee,Leka Trading,46,40,0,1840
10691,44,QUICK,1995-11-03,2,20,QUICK-Stop,Germany,Gula Malacca,Leka Trading,19.45,24,0,466.79999999999995
10691,62,QUICK,1995-11-03,3,29,QUICK-Stop,Germany,Tarte au sucre,Forêts d'érables,49.3,48,0,2366.3999999999996
10692,63,ALFKI,1995-11-03,2,7,Alfreds Futterkiste,Germany,Vegie-spread,"Pavlova, Ltd.",43.9,20,0,878
10693,9,WHITC,1995-11-06,6,4,White Clover Markets,USA,Mishi Kobe Niku,Tokyo Traders,97,6,0,582
10693,54,WHITC,1995-11-06,6,25,White Clover Markets,USA,Tourtière,Ma Maison,7.45,60,0.15,379.95
10693,69,WHITC,1995-11-06,4,15,White Clover Markets,USA,Gudbrandsdalsost,Norske Meierier,36,30,0.15,918
10693,73,WHITC,1995-11-06,8,17,White Clover Markets,USA,Röd Kaviar,Svensk Sjöföda AB,15,15,0.15,191.25
10694,7,QUICK,1995-11-06,7,3,QUICK-Stop,Germany,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,30,90,0,2700
10694,59,QUICK,1995-11-06,4,28,QUICK-Stop,Germany,Raclette Courdavault,Gai pâturage,55,25,0,1375
10694,70,QUICK,1995-11-06,1,7,QUICK-Stop,Germany,Outback Lager,"Pavlova, Ltd.",15,50,0,750
10695,8,WILMK,1995-11-07,2,3,Wilman Kala,Finland,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,40,10,0,400
10695,12,WILMK,1995-11-07,4,5,Wilman Kala,Finland,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',38,4,0,152
10695,24,WILMK,1995-11-07,1,10,Wilman Kala,Finland,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,20,0,90
10696,17,WHITC,1995-11-08,6,7,White Clover Markets,USA,Alice Mutton,"Pavlova, Ltd.",39,20,0,780
10696,46,WHITC,1995-11-08,8,21,White Clover Markets,USA,Spegesild,Lyngbysild,12,18,0,216
10697,19,LINOD,1995-11-08,3,8,LINO-Delicateses,Venezuela,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,7,0.25,48.3
10697,35,LINOD,1995-11-08,1,16,LINO-Delicateses,Venezuela,Steeleye Stout,Bigfoot Breweries,18,9,0.25,121.5
10697,58,LINOD,1995-11-08,8,27,LINO-Delicateses,Venezuela,Escargots de Bourgogne,Escargots Nouveaux,13.25,30,0.25,298.125
10697,70,LINOD,1995-11-08,1,7,LINO-Delicateses,Venezuela,Outback Lager,"Pavlova, Ltd.",15,30,0.25,337.5
10698,11,ERNSH,1995-11-09,4,5,Ernst Handel,Austria,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,15,0,315
10698,17,ERNSH,1995-11-09,6,7,Ernst Handel,Austria,Alice Mutton,"Pavlova, Ltd.",39,8,0.05,296.4
10698,29,ERNSH,1995-11-09,6,12,Ernst Handel,Austria,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,123.79,12,0.05,1411.206
10698,65,ERNSH,1995-11-09,2,2,Ernst Handel,Austria,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,65,0.05,1299.8374999999999
10698,70,ERNSH,1995-11-09,1,7,Ernst Handel,Austria,Outback Lager,"Pavlova, Ltd.",15,8,0.05,114
10699,47,MORGK,1995-11-09,3,22,Morgenstern Gesundkost,Germany,Zaanse koeken,Zaanse Snoepfabriek,9.5,12,0,114
10700,1,SAVEA,1995-11-10,1,1,Save-a-lot Markets,USA,Chai,Exotic Liquids,18,5,0.2,72
10700,34,SAVEA,1995-11-10,1,16,Save-a-lot Markets,USA,Sasquatch Ale,Bigfoot Breweries,14,12,0.2,134.4
10700,68,SAVEA,1995-11-10,3,8,Save-a-lot Markets,USA,Scottish Longbreads,"Specialty Biscuits, Ltd.",12.5,40,0.2,400
10700,71,SAVEA,1995-11-10,4,15,Save-a-lot Markets,USA,Fløtemysost,Norske Meierier,21.5,60,0.2,1032
10701,59,HUNGO,1995-11-13,4,28,Hungry Owl All-Night Grocers,Ireland,Raclette Courdavault,Gai pâturage,55,42,0.15,1963.5
10701,71,HUNGO,1995-11-13,4,15,Hungry Owl All-Night Grocers,Ireland,Fløtemysost,Norske Meierier,21.5,20,0.15,365.5
10701,76,HUNGO,1995-11-13,1,23,Hungry Owl All-Night Grocers,Ireland,Lakkalikööri,Karkki Oy,18,35,0.15,535.5
10702,3,ALFKI,1995-11-13,2,1,Alfreds Futterkiste,Germany,Aniseed Syrup,Exotic Liquids,10,6,0,60
10702,76,ALFKI,1995-11-13,1,23,Alfreds Futterkiste,Germany,Lakkalikööri,Karkki Oy,18,15,0,270
10703,2,FOLKO,1995-11-14,1,1,Folk och fä HB,Sweden,Chang,Exotic Liquids,19,5,0,95
10703,59,FOLKO,1995-11-14,4,28,Folk och fä HB,Sweden,Raclette Courdavault,Gai pâturage,55,35,0,1925
10703,73,FOLKO,1995-11-14,8,17,Folk och fä HB,Sweden,Röd Kaviar,Svensk Sjöföda AB,15,35,0,525
10704,4,QUEEN,1995-11-14,2,2,Queen Cozinha,Brazil,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,22,6,0,132
10704,24,QUEEN,1995-11-14,1,10,Queen Cozinha,Brazil,Guaraná Fantástica,Refrescos Americanas LTDA,4.5,35,0,157.5
10704,48,QUEEN,1995-11-14,3,22,Queen Cozinha,Brazil,Chocolade,Zaanse Snoepfabriek,12.75,24,0,306
10705,31,HILAA,1995-11-15,4,14,HILARIÓN-Abastos,Venezuela,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,20,0,250
10705,32,HILAA,1995-11-15,4,14,HILARIÓN-Abastos,Venezuela,Mascarpone Fabioli,Formaggi Fortini s.r.l.,32,4,0,128
10706,16,OLDWO,1995-11-16,3,7,Old World Delicatessen,USA,Pavlova,"Pavlova, Ltd.",17.45,20,0,349
10706,43,OLDWO,1995-11-16,1,20,Old World Delicatessen,USA,Ipoh Coffee,Leka Trading,46,24,0,1104
10706,59,OLDWO,1995-11-16,4,28,Old World Delicatessen,USA,Raclette Courdavault,Gai pâturage,55,8,0,440
10707,55,AROUT,1995-11-16,6,25,Around the Horn,UK,Pâté chinois,Ma Maison,24,21,0,504
10707,57,AROUT,1995-11-16,5,26,Around the Horn,UK,Ravioli Angelo,Pasta Buttini s.r.l.,19.5,40,0,780
10707,70,AROUT,1995-11-16,1,7,Around the Horn,UK,Outback Lager,"Pavlova, Ltd.",15,28,0.15,357
10708,5,THEBI,1995-11-17,2,2,The Big Cheese,USA,Chef Anton's Gumbo Mix,New Orleans Cajun Delights,21.35,4,0,85.4
10708,36,THEBI,1995-11-17,8,17,The Big Cheese,USA,Inlagd Sill,Svensk Sjöföda AB,19,5,0,95
10709,8,GOURL,1995-11-17,2,3,Gourmet Lanchonetes,Brazil,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,40,40,0,1600
10709,51,GOURL,1995-11-17,7,24,Gourmet Lanchonetes,Brazil,Manjimup Dried Apples,"G'day, Mate",53,28,0,1484
10709,60,GOURL,1995-11-17,4,28,Gourmet Lanchonetes,Brazil,Camembert Pierrot,Gai pâturage,34,10,0,340
10710,19,FRANS,1995-11-20,3,8,Franchi S.p.A.,Italy,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,5,0,46
10710,47,FRANS,1995-11-20,3,22,Franchi S.p.A.,Italy,Zaanse koeken,Zaanse Snoepfabriek,9.5,5,0,47.5
10711,19,SAVEA,1995-11-21,3,8,Save-a-lot Markets,USA,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",9.2,12,0,110.39999999999999
10711,41,SAVEA,1995-11-21,8,19,Save-a-lot Markets,USA,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,42,0,405.3
10711,53,SAVEA,1995-11-21,6,24,Save-a-lot Markets,USA,Perth Pasties,"G'day, Mate",32.8,120,0,3935.9999999999995
10712,53,HUNGO,1995-11-21,6,24,Hungry Owl All-Night Grocers,Ireland,Perth Pasties,"G'day, Mate",32.8,3,0.05,93.47999999999999
10712,56,HUNGO,1995-11-21,5,26,Hungry Owl All-Night Grocers,Ireland,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,30,0,1140
10713,10,SAVEA,1995-11-22,8,4,Save-a-lot Markets,USA,Ikura,Tokyo Traders,31,18,0,558
10713,26,SAVEA,1995-11-22,3,11,Save-a-lot Markets,USA,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,30,0,936.9
10713,45,SAVEA,1995-11-22,8,21,Save-a-lot Markets,USA,Røgede sild,Lyngbysild,9.5,110,0,1045
10713,46,SAVEA,1995-11-22,8,21,Save-a-lot Markets,USA,Spegesild,Lyngbysild,12,24,0,288
10714,2,SAVEA,1995-11-22,1,1,Save-a-lot Markets,USA,Chang,Exotic Liquids,19,30,0.25,427.5
10714,17,SAVEA,1995-11-22,6,7,Save-a-lot Markets,USA,Alice Mutton,"Pavlova, Ltd.",39,27,0.25,789.75
10714,47,SAVEA,1995-11-22,3,22,Save-a-lot Markets,USA,Zaanse koeken,Zaanse Snoepfabriek,9.5,50,0.25,356.25
10714,56,SAVEA,1995-11-22,5,26,Save-a-lot Markets,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,18,0.25,513
10714,58,SAVEA,1995-11-22,8,27,Save-a-lot Markets,USA,Escargots de Bourgogne,Escargots Nouveaux,13.25,12,0.25,119.25
10715,10,BONAP,1995-11-23,8,4,Bon app',France,Ikura,Tokyo Traders,31,21,0,651
10715,71,BONAP,1995-11-23,4,15,Bon app',France,Fløtemysost,Norske Meierier,21.5,30,0,645
10716,21,RANCH,1995-11-24,3,8,Rancho grande,Argentina,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,5,0,50
10716,51,RANCH,1995-11-24,7,24,Rancho grande,Argentina,Manjimup Dried Apples,"G'day, Mate",53,7,0,371
10716,61,RANCH,1995-11-24,2,29,Rancho grande,Argentina,Sirop d'érable,Forêts d'érables,28.5,10,0,285
10717,21,FRANK,1995-11-24,3,8,Frankenversand,Germany,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,32,0.05,304
10717,54,FRANK,1995-11-24,6,25,Frankenversand,Germany,Tourtière,Ma Maison,7.45,15,0,111.75
10717,69,FRANK,1995-11-24,4,15,Frankenversand,Germany,Gudbrandsdalsost,Norske Meierier,36,25,0.05,855
10718,12,KOENE,1995-11-27,4,5,Königlich Essen,Germany,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',38,36,0,1368
10718,16,KOENE,1995-11-27,3,7,Königlich Essen,Germany,Pavlova,"Pavlova, Ltd.",17.45,20,0,349
10718,36,KOENE,1995-11-27,8,17,Königlich Essen,Germany,Inlagd Sill,Svensk Sjöföda AB,19,40,0,760
10718,62,KOENE,1995-11-27,3,29,Königlich Essen,Germany,Tarte au sucre,Forêts d'érables,49.3,20,0,986
10719,18,LETSS,1995-11-27,8,7,Let's Stop N Shop,USA,Carnarvon Tigers,"Pavlova, Ltd.",62.5,12,0.25,562.5
10719,30,LETSS,1995-11-27,8,13,Let's Stop N Shop,USA,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,3,0.25,58.2525
10719,54,LETSS,1995-11-27,6,25,Let's Stop N Shop,USA,Tourtière,Ma Maison,7.45,40,0.25,223.5
10720,35,QUEDE,1995-11-28,1,16,Que Delícia,Brazil,Steeleye Stout,Bigfoot Breweries,18,21,0,378
10720,71,QUEDE,1995-11-28,4,15,Que Delícia,Brazil,Fløtemysost,Norske Meierier,21.5,8,0,172
10721,44,QUICK,1995-11-29,2,20,QUICK-Stop,Germany,Gula Malacca,Leka Trading,19.45,50,0.05,923.875
10722,2,SAVEA,1995-11-29,1,1,Save-a-lot Markets,USA,Chang,Exotic Liquids,19,3,0,57
10722,31,SAVEA,1995-11-29,4,14,Save-a-lot Markets,USA,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,50,0,625
10722,68,SAVEA,1995-11-29,3,8,Save-a-lot Markets,USA,Scottish Longbreads,"Specialty Biscuits, Ltd.",12.5,45,0,562.5
10722,75,SAVEA,1995-11-29,1,12,Save-a-lot Markets,USA,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,42,0,325.5
10723,26,WHITC,1995-11-30,3,11,White Clover Markets,USA,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,31.23,15,0,468.45
10724,10,MEREP,1995-11-30,8,4,Mère Paillarde,Canada,Ikura,Tokyo Traders,31,16,0,496
10724,61,MEREP,1995-11-30,2,29,Mère Paillarde,Canada,Sirop d'érable,Forêts d'érables,28.5,5,0,142.5
10725,41,FAMIA,1995-12-01,8,19,Familia Arquibaldo,Brazil,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,12,0,115.80000000000001
10725,52,FAMIA,1995-12-01,5,24,Familia Arquibaldo,Brazil,Filo Mix,"G'day, Mate",7,4,0,28
10725,55,FAMIA,1995-12-01,6,25,Familia Arquibaldo,Brazil,Pâté chinois,Ma Maison,24,6,0,144
10726,4,EASTC,1995-12-04,2,2,Eastern Connection,UK,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,22,25,0,550
10726,11,EASTC,1995-12-04,4,5,Eastern Connection,UK,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',21,5,0,105
10727,17,REGGC,1995-12-04,6,7,Reggiani Caseifici,Italy,Alice Mutton,"Pavlova, Ltd.",39,20,0.05,741
10727,56,REGGC,1995-12-04,5,26,Reggiani Caseifici,Italy,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,10,0.05,361
10727,59,REGGC,1995-12-04,4,28,Reggiani Caseifici,Italy,Raclette Courdavault,Gai pâturage,55,10,0.05,522.5
10728,30,QUEEN,1995-12-05,8,13,Queen Cozinha,Brazil,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,0,388.35
10728,40,QUEEN,1995-12-05,8,19,Queen Cozinha,Brazil,Boston Crab Meat,New England Seafood Cannery,18.4,6,0,110.39999999999999
10728,55,QUEEN,1995-12-05,6,25,Queen Cozinha,Brazil,Pâté chinois,Ma Maison,24,12,0,288
10728,60,QUEEN,1995-12-05,4,28,Queen Cozinha,Brazil,Camembert Pierrot,Gai pâturage,34,15,0,510
10729,1,LINOD,1995-12-05,1,1,LINO-Delicateses,Venezuela,Chai,Exotic Liquids,18,50,0,900
10729,21,LINOD,1995-12-05,3,8,LINO-Delicateses,Venezuela,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,30,0,300
10729,50,LINOD,1995-12-05,3,23,LINO-Delicateses,Venezuela,Valkoinen suklaa,Karkki Oy,16.25,40,0,650
10730,16,BONAP,1995-12-06,3,7,Bon app',France,Pavlova,"Pavlova, Ltd.",17.45,15,0.05,248.6625
10730,31,BONAP,1995-12-06,4,14,Bon app',France,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,3,0.05,35.625
10730,65,BONAP,1995-12-06,2,2,Bon app',France,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,10,0.05,199.975
10731,21,CHOPS,1995-12-07,3,8,Chop-suey Chinese,Switzerland,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",10,40,0.05,380
10731,51,CHOPS,1995-12-07,7,24,Chop-suey Chinese,Switzerland,Manjimup Dried Apples,"G'day, Mate",53,30,0.05,1510.5
10732,76,BONAP,1995-12-07,1,23,Bon app',France,Lakkalikööri,Karkki Oy,18,20,0,360
10733,14,BERGS,1995-12-08,7,6,Berglunds snabbköp,Sweden,Tofu,Mayumi's,23.25,16,0,372
10733,28,BERGS,1995-12-08,7,12,Berglunds snabbköp,Sweden,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,45.6,20,0,912
10733,52,BERGS,1995-12-08,5,24,Berglunds snabbköp,Sweden,Filo Mix,"G'day, Mate",7,25,0,175
10734,6,GOURL,1995-12-08,2,3,Gourmet Lanchonetes,Brazil,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,25,30,0,750
10734,30,GOURL,1995-12-08,8,13,Gourmet Lanchonetes,Brazil,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,0,388.35
10734,76,GOURL,1995-12-08,1,23,Gourmet Lanchonetes,Brazil,Lakkalikööri,Karkki Oy,18,20,0,360
10735,61,LETSS,1995-12-11,2,29,Let's Stop N Shop,USA,Sirop d'érable,Forêts d'érables,28.5,20,0.1,513
10735,77,LETSS,1995-12-11,2,12,Let's Stop N Shop,USA,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,13,2,0.1,23.400000000000002
10736,65,HUNGO,1995-12-12,2,2,Hungry Owl All-Night Grocers,Ireland,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,21.05,40,0,842
10736,75,HUNGO,1995-12-12,1,12,Hungry Owl All-Night Grocers,Ireland,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,7.75,20,0,155
10737,13,VINET,1995-12-12,8,6,Vins et alcools Chevalier,France,Konbu,Mayumi's,6,4,0,24
10737,41,VINET,1995-12-12,8,19,Vins et alcools Chevalier,France,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,12,0,115.80000000000001
10738,16,SPECD,1995-12-13,3,7,Spécialités du monde,France,Pavlova,"Pavlova, Ltd.",17.45,3,0,52.349999999999994
10739,36,VINET,1995-12-13,8,17,Vins et alcools Chevalier,France,Inlagd Sill,Svensk Sjöföda AB,19,6,0,114
10739,52,VINET,1995-12-13,5,24,Vins et alcools Chevalier,France,Filo Mix,"G'day, Mate",7,18,0,126
10740,28,WHITC,1995-12-14,7,12,White Clover Markets,USA,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,45.6,5,0.2,182.4
10740,35,WHITC,1995-12-14,1,16,White Clover Markets,USA,Steeleye Stout,Bigfoot Breweries,18,35,0.2,504
10740,45,WHITC,1995-12-14,8,21,White Clover Markets,USA,Røgede sild,Lyngbysild,9.5,40,0.2,304
10740,56,WHITC,1995-12-14,5,26,White Clover Markets,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,38,14,0.2,425.6
10741,2,AROUT,1995-12-15,1,1,Around the Horn,UK,Chang,Exotic Liquids,19,15,0.2,228
10742,3,BOTTM,1995-12-15,2,1,Bottom-Dollar Markets,Canada,Aniseed Syrup,Exotic Liquids,10,20,0,200
10742,60,BOTTM,1995-12-15,4,28,Bottom-Dollar Markets,Canada,Camembert Pierrot,Gai pâturage,34,50,0,1700
10742,72,BOTTM,1995-12-15,4,14,Bottom-Dollar Markets,Canada,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,34.8,35,0,1218
10743,46,AROUT,1995-12-18,8,21,Around the Horn,UK,Spegesild,Lyngbysild,12,28,0.05,319.2
10744,40,VAFFE,1995-12-18,8,19,Vaffeljernet,Denmark,Boston Crab Meat,New England Seafood Cannery,18.4,50,0.2,736
10745,18,QUICK,1995-12-19,8,7,QUICK-Stop,Germany,Carnarvon Tigers,"Pavlova, Ltd.",62.5,24,0,1500
10745,44,QUICK,1995-12-19,2,20,QUICK-Stop,Germany,Gula Malacca,Leka Trading,19.45,16,0,311.2
10745,59,QUICK,1995-12-19,4,28,QUICK-Stop,Germany,Raclette Courdavault,Gai pâturage,55,45,0,2475
10745,72,QUICK,1995-12-19,4,14,QUICK-Stop,Germany,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,34.8,7,0,243.59999999999997
10746,13,CHOPS,1995-12-20,8,6,Chop-suey Chinese,Switzerland,Konbu,Mayumi's,6,6,0,36
10746,42,CHOPS,1995-12-20,5,20,Chop-suey Chinese,Switzerland,Singaporean Hokkien Fried Mee,Leka Trading,14,28,0,392
10746,62,CHOPS,1995-12-20,3,29,Chop-suey Chinese,Switzerland,Tarte au sucre,Forêts d'érables,49.3,9,0,443.7
10746,69,CHOPS,1995-12-20,4,15,Chop-suey Chinese,Switzerland,Gudbrandsdalsost,Norske Meierier,36,40,0,1440
10747,31,PICCO,1995-12-20,4,14,Piccolo und mehr,Austria,Gorgonzola Telino,Formaggi Fortini s.r.l.,12.5,8,0,100
10747,41,PICCO,1995-12-20,8,19,Piccolo und mehr,Austria,Jack's New England Clam Chowder,New England Seafood Cannery,9.65,35,0,337.75
10747,63,PICCO,1995-12-20,2,7,Piccolo und mehr,Austria,Vegie-spread,"Pavlova, Ltd.",43.9,9,0,395.09999999999997
10747,69,PICCO,1995-12-20,4,15,Piccolo und mehr,Austria,Gudbrandsdalsost,Norske Meierier,36,30,0,1080
